"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"4680","8","Chapecoense","Amarelo","André Luiz Paulino de Souza Motta","4","Zagueiro","79"
"4680","8","Chapecoense","Amarelo","Neuton","13","Zagueiro","52"
"4682","8","Corinthians","Amarelo","Petros","40","Meio-campo","75"
"4683","8","Athletico-PR","Amarelo","Léo Pereira","4","Zagueiro","24"
"4684","8","Atletico-MG","Amarelo","Edcarlos","15","Zagueiro","87"
"4684","8","Atletico-MG","Amarelo","Jesús Dátolo","10","Meio-campo","75"
"4684","8","Atletico-MG","Amarelo","Emerson da Conceição","19","Zagueiro","70"
"4684","8","Atletico-MG","Amarelo","Lucas Pierre Santos Oliveira","5","Meio-campo","36"
"4684","8","Fluminense","Amarelo","Carlos Andrade Souza","6","Zagueiro","44"
"4684","8","Fluminense","Amarelo","Gum","3","Zagueiro","4"
"4677","8","Criciuma","Amarelo","Paulo Baier","","Meio-campo","73"
"4677","8","Criciuma","Amarelo","Sérgio Antônio Borges Júnior","","Meio-campo","37"
"4677","8","Coritiba","Amarelo","Norberto Pereira Marinho Neto","40","","89"
"4677","8","Coritiba","Amarelo","Luis Francisco Grando","25","Meio-campo","59"
"4677","8","Coritiba","Amarelo","Jajá Coelho","50","Meio-campo","27"
"4678","8","Botafogo-RJ","Amarelo","Rodrigo Souto","17","","86"
"4678","8","Palmeiras","Vermelho","Wesley Lopes Beltrame","11","Meio-campo","71"
"4685","8","Figueirense","Amarelo","Luan José Niedzielski","21","Meio-campo","85"
"4686","8","Bahia","Amarelo","Fahel","7","Meio-campo","35"
"4686","8","Bahia","Amarelo","Cristian Chagas Tarouco","3","Zagueiro","10"
"4686","8","Santos","Amarelo","Neuciano Gusmão","4","Zagueiro","13"
"4686","8","Bahia","Amarelo","Guilherme Oliveira Santos","6","Zagueiro","63"
"4686","8","Bahia","Amarelo","Henrique Almeida","","Atacante","32"
"4686","8","Santos","Amarelo","Alan Santos da Silva","","Meio-campo","26"
"4687","9","Coritiba","Amarelo","Vanderlei Farias da Silva","1","Goleiro","50"
"4687","9","Coritiba","Amarelo","José Gildeixon Clemente de Paiva","8","Meio-campo","40"
"4687","9","Goias","Amarelo","Alex Alves Cardoso","15","Zagueiro","2"
"4688","9","Sao Paulo","Amarelo","Lucas Cavalcante Silva Afonso","","Zagueiro","77"
"4688","9","Atletico-MG","Amarelo","Emerson da Conceição","19","Zagueiro","85"
"4689","9","Vitoria","Amarelo","Euller","16","Meio-campo","89"
"4689","9","Vitoria","Amarelo","Vinícius Santos Silva","","","62"
"4689","9","Sport","Amarelo","Durval","4","Zagueiro","59"
"4689","9","Sport","Amarelo","Rodrigo Mancha","5","Meio-campo","15"
"4687","9","Coritiba","Amarelo","Germano Borovicz Cardoso Schweger","48","Meio-campo","65"
"4687","9","Coritiba","Amarelo","Reginaldo","22","Zagueiro","42"
"4687","9","Goias","Amarelo","Lucas Pedro de Lima","","","72"
"4688","9","Sao Paulo","Amarelo","Reinaldo Manoel da Silva","6","Zagueiro","84"
"4688","9","Sao Paulo","Amarelo","Denílson Pereira Neves","15","","61"
"4688","9","Atletico-MG","Amarelo","Lucas Pierre Santos Oliveira","5","Meio-campo","84"
"4689","9","Vitoria","Amarelo","Joseilson Batista dos Santos","","Meio-campo","78"
"4689","9","Vitoria","Amarelo","Danilo Tarracha","","Zagueiro","35"
"4689","9","Sport","Amarelo","Érico Júnior","18","Atacante","18"
"4695","9","Figueirense","Amarelo","Thiago Heleno","4","Zagueiro","90+3"
"4695","9","Figueirense","Amarelo","Vítor Júnior","22","","59"
"4695","9","Athletico-PR","Amarelo","Natanael Batista Pimenta","6","Zagueiro","71"
"4695","9","Athletico-PR","Amarelo","Léo Pereira","4","Zagueiro","61"
"4690","9","Gremio","Amarelo","Maximiliano Rodríguez Maeso","","","72"
"4690","9","Palmeiras","Amarelo","Marquinhos","40","Meio-campo","88"
"4690","9","Palmeiras","Amarelo","Lucimar da Silva Ferreira","3","Zagueiro","57"
"4690","9","Palmeiras","Amarelo","Henrique Dourado","27","Atacante","30"
"4691","9","Chapecoense","Amarelo","Bérgson Gustavo Silveira da Silva","27","","60"
"4691","9","Chapecoense","Amarelo","Neuton","13","Zagueiro","54"
"4691","9","Bahia","Amarelo","Anderson Talisca","8","Meio-campo","65"
"4692","9","Flamengo","Amarelo","Luiz Antônio de Souza Soares","15","Meio-campo","74"
"4693","9","Fluminense","Amarelo","Diguinho","8","Meio-campo","36"
"4693","9","Internacional","Amarelo","Cláudio Winck","39","Zagueiro","62"
"4694","9","Santos","Amarelo","Aranha","12","Goleiro","85"
"4694","9","Criciuma","Amarelo","Lucca Borges de Brito","","Atacante","72"
"4694","9","Criciuma","Amarelo","Sergio Escudero","","Zagueiro","45+2"
"4694","9","Criciuma","Amarelo","Rodrigo Souza","","Meio-campo","34"
"4695","9","Figueirense","Amarelo","Rogisvaldo João dos Santos","","Meio-campo","62"
"4695","9","Figueirense","Amarelo","Marcos Roberto da Silva Barbosa","3","Zagueiro","20"
"4695","9","Athletico-PR","Amarelo","Douglas Coutinho","77","Atacante","67"
"4695","9","Athletico-PR","Amarelo","Deivid Willian da Silva","5","Meio-campo","43"
"4690","9","Gremio","Amarelo","Ramiro Moschen Benetti","17","Meio-campo","76"
"4690","9","Gremio","Amarelo","Werley Ananias da Silva","","Zagueiro","30"
"4690","9","Palmeiras","Amarelo","Renato Júnior","","Meio-campo","86"
"4690","9","Palmeiras","Amarelo","Marcelo Oliveira Ferreira","26","Meio-campo","41"
"4691","9","Chapecoense","Amarelo","José Carlos Tofolo Júnior","","Atacante","66"
"4691","9","Chapecoense","Amarelo","Bruno César Pereira da Silva","","","56"
"4691","9","Bahia","Amarelo","Rafael Miranda","55","Meio-campo","71"
"4691","9","Bahia","Amarelo","Roniery","","Zagueiro","48"
"4693","9","Fluminense","Amarelo","Bruno Vieira","2","Zagueiro","69"
"4693","9","Internacional","Amarelo","Wellington Aparecido Martins","41","Meio-campo","90"
"4693","9","Internacional","Amarelo","Wellington Paulista","9","Atacante","38"
"4694","9","Santos","Amarelo","Neuciano Gusmão","4","Zagueiro","62"
"4694","9","Criciuma","Amarelo","João Vitor Lima Gomes","","Meio-campo","47"
"4697","28","Botafogo-RJ","Amarelo","Airton Ribeiro Santos","","Meio-campo","33"
"4697","28","Botafogo-RJ","Amarelo","Edílson Mendes Guimarães","33","Meio-campo","88"
"4697","28","Botafogo-RJ","Amarelo","Juan Carlos Ferreyra","9","Atacante","4"
"4656","5","Sport","Amarelo","Aílton","8","","90"
"4656","5","Sport","Amarelo","Patric Cabral Lalau","12","Zagueiro","61"
"4656","5","Sport","Amarelo","Rithely","21","Meio-campo","48"
"4656","5","Bahia","Amarelo","Fahel","7","Meio-campo","52"
"4656","5","Bahia","Amarelo","Roniery","","Zagueiro","31"
"4656","5","Bahia","Vermelho","Roniery","","Zagueiro","84"
"4656","5","Sport","Amarelo","José Mário de Bona","31","","82"
"4656","5","Sport","Amarelo","Magrão","1","Goleiro","51"
"4656","5","Sport","Amarelo","Durval","4","Zagueiro","18"
"4656","5","Bahia","Amarelo","Marcelo Lomba","1","Goleiro","45+2"
"4656","5","Bahia","Amarelo","Anderson Talisca","8","Meio-campo","19"
"4656","5","Bahia","Vermelho","Marcelo Lomba","1","Goleiro","52"
"4707","10","Gremio","Amarelo","Luan Guilherme de Jesus Vieira","7","Meio-campo","85"
"4707","10","Goias","Amarelo","Ramón Rodrigo de Freitas","20","Meio-campo","68"
"4707","10","Goias","Amarelo","Assuério Barbosa De Sousa","","Atacante","24"
"4708","10","Figueirense","Amarelo","Luan José Niedzielski","21","Zagueiro","52"
"4709","10","Sport","Amarelo","Rithely","21","Meio-campo","57"
"4709","10","Botafogo-RJ","Amarelo","Lucas Rios Marques","2","Zagueiro","35"
"4710","10","Criciuma","Amarelo","Sergio Escudero","","Zagueiro","36"
"4710","10","Fluminense","Amarelo","Rafael Sóbis","23","Atacante","36"
"4711","10","Bahia","Amarelo","Léo Gago","36","Meio-campo","69"
"4711","10","Bahia","Amarelo","Cristian Chagas Tarouco","3","Zagueiro","12"
"4711","10","Sao Paulo","Amarelo","Rodrigo Caio","3","Zagueiro","35"
"4711","10","Sao Paulo","Amarelo","Osvaldo Filho","17","Atacante","15"
"4712","10","Athletico-PR","Amarelo","João Paulo Silva","8","","81"
"4712","10","Athletico-PR","Amarelo","Douglas Coutinho","77","Atacante","26"
"4707","10","Goias","Amarelo","Alex Alves Cardoso","15","","87"
"4707","10","Goias","Amarelo","Valmir Lucas","13","Zagueiro","27"
"4708","10","Coritiba","Amarelo","Leandro Almeida","44","Zagueiro","90+3"
"4708","10","Figueirense","Amarelo","Dener Gonçalves Pinheiro","55","Meio-campo","47"
"4709","10","Botafogo-RJ","Amarelo","Gabriel Girotto Franco","15","Meio-campo","41"
"4710","10","Criciuma","Amarelo","Carlos Eduardo Santos Oliveira","","Zagueiro","56"
"4710","10","Fluminense","Amarelo","Carlos Andrade Souza","6","Zagueiro","56"
"4711","10","Bahia","Amarelo","Guilherme Oliveira Santos","6","Zagueiro","72"
"4711","10","Bahia","Amarelo","Fahel","7","Meio-campo","40"
"4711","10","Sao Paulo","Amarelo","Antônio Carlos dos Santos Aguiar","4","Zagueiro","67"
"4711","10","Sao Paulo","Amarelo","Álvaro Pereira","6","Zagueiro","26"
"4712","10","Flamengo","Amarelo","Elano","","Meio-campo","62"
"4712","10","Athletico-PR","Amarelo","Lucas Olaza","6","Zagueiro","40"
"4713","10","Corinthians","Amarelo","Paolo Guerrero","9","Atacante","62"
"4713","10","Internacional","Amarelo","Paulo Marcos de Jesus Ribeiro","25","Zagueiro","87"
"4713","10","Internacional","Amarelo","Wellington do Nascimento Silva","15","Zagueiro","54"
"4714","10","Santos","Amarelo","Gabriel Barbosa","10","Atacante","6"
"4714","10","Palmeiras","Amarelo","Marcelo Oliveira Ferreira","26","Zagueiro","48"
"4715","10","Vitoria","Amarelo","José Welison","14","Meio-campo","83"
"4715","10","Vitoria","Amarelo","Richarlyson","","Meio-campo","49"
"4713","10","Corinthians","Amarelo","Elias Mendes Trindade","7","Meio-campo","70"
"4713","10","Corinthians","Amarelo","Carlos Gilberto do Nascimento Silva","26","Zagueiro","52"
"4713","10","Internacional","Amarelo","Willians Domingos Fernandes","8","Meio-campo","79"
"4713","10","Internacional","Amarelo","João Afonso","","Meio-campo","24"
"4714","10","Palmeiras","Amarelo","Wesley Lopes Beltrame","11","Meio-campo","61"
"4714","10","Palmeiras","Amarelo","Wellington da Silva Pinto","34","Zagueiro","26"
"4715","10","Vitoria","Amarelo","Rafael Berger","","Zagueiro","73"
"4717","11","Sao Paulo","Amarelo","Maicon","18","Meio-campo","64"
"4717","11","Chapecoense","Amarelo","Bruno César Pereira da Silva","","","90+5"
"4717","11","Chapecoense","Amarelo","Rafael Lima","3","Zagueiro","25"
"4718","11","Gremio","Amarelo","Pedro Geromel","3","Zagueiro","90+3"
"4718","11","Gremio","Amarelo","Alan Ruiz","11","Meio-campo","87"
"4718","11","Gremio","Amarelo","Eduardo Pereira Rodrigues","7","","67"
"4719","11","Atletico-MG","Amarelo","Jemerson de Jesus Nascimento","4","Zagueiro","90+1"
"4719","11","Atletico-MG","Amarelo","Marcos Rocha","2","Zagueiro","39"
"4719","11","Bahia","Amarelo","Demerson Bruno Costa","29","Zagueiro","45+2"
"4719","11","Bahia","Amarelo","Léo Gago","36","Meio-campo","6"
"4720","11","Botafogo-RJ","Amarelo","Júnior César","","Zagueiro","9"
"4718","11","Figueirense","Vermelho","Thiago Heleno","4","Zagueiro","64"
"4717","11","Sao Paulo","Amarelo","Josef de Souza Dias","8","Meio-campo","65"
"4717","11","Sao Paulo","Amarelo","Rodrigo Caio","3","Zagueiro","13"
"4717","11","Chapecoense","Amarelo","Rodrigo Biro","6","Zagueiro","69"
"4718","11","Figueirense","Amarelo","Nirley da Silva Fonseca","88","Zagueiro","61"
"4718","11","Gremio","Amarelo","Zé Roberto","10","","90+2"
"4718","11","Gremio","Amarelo","Marcelo Grohe","1","Goleiro","79"
"4718","11","Gremio","Amarelo","Saimon Pains Tormen","20","Zagueiro","37"
"4719","11","Atletico-MG","Amarelo","Guilherme Milhomem Gusmão","17","Meio-campo","79"
"4719","11","Bahia","Amarelo","Cristian Chagas Tarouco","3","Zagueiro","90+2"
"4719","11","Bahia","Amarelo","Henrique Almeida","","Atacante","36"
"4720","11","Botafogo-RJ","Amarelo","Lucas Rios Marques","2","Zagueiro","74"
"4720","11","Coritiba","Amarelo","Luccas Claro","3","Zagueiro","56"
"4721","11","Flamengo","Amarelo","Maurício Azevedo Alves","40","Meio-campo","38"
"4722","11","Palmeiras","Amarelo","Henrique Dourado","27","Atacante","77"
"4722","11","Cruzeiro","Amarelo","Willian Farias","15","","72"
"4722","11","Cruzeiro","Amarelo","Egídio de Araújo Pereira Júnior","6","Zagueiro","55"
"4722","11","Cruzeiro","Amarelo","Lucas Silva Borges","16","Meio-campo","16"
"4723","11","Corinthians","Amarelo","Jadson","10","Meio-campo","73"
"4724","11","Criciuma","Amarelo","João Vitor Lima Gomes","","Meio-campo","85"
"4725","11","Fluminense","Amarelo","Cícero Santos","7","Meio-campo","61"
"4726","11","Goias","Amarelo","Lucas Pedro de Lima","","Zagueiro","89"
"4726","11","Sport","Amarelo","Patric Cabral Lalau","12","Zagueiro","87"
"4722","11","Palmeiras","Amarelo","Lucimar da Silva Ferreira","3","Zagueiro","90+4"
"4722","11","Palmeiras","Amarelo","William Mendieta","","Meio-campo","58"
"4722","11","Cruzeiro","Amarelo","Fábio Deivson Lopes Maciel","1","Goleiro","70"
"4722","11","Cruzeiro","Amarelo","Henrique Pacheco Lima","8","Meio-campo","53"
"4723","11","Vitoria","Amarelo","José Welison","14","Meio-campo","84"
"4724","11","Athletico-PR","Amarelo","Cleberson Martins de Souza","4","Zagueiro","73"
"4725","11","Fluminense","Amarelo","Henrique Souza","21","Zagueiro","90+1"
"4725","11","Santos","Amarelo","David Braz","14","Zagueiro","89"
"4726","11","Sport","Amarelo","Wendel Geraldo Maurício e Silva","17","Meio-campo","90+2"
"4726","11","Sport","Amarelo","Rithely","21","Meio-campo","33"
"4721","11","Flamengo","Vermelho","Anderson Sebastião Cardoso","3","Zagueiro","45+1"
"4727","12","Santos","Amarelo","Alison Lopes Ferreira","5","Meio-campo","69"
"4727","12","Chapecoense","Amarelo","Rodrigo Biro","6","Zagueiro","40"
"4728","12","Figueirense","Amarelo","Marco Antônio Miranda Filho","8","Meio-campo","34"
"4729","12","Criciuma","Amarelo","Sérgio Antônio Borges Júnior","","Meio-campo","37"
"4729","12","Vitoria","Amarelo","Luiz Gustavo","15","","62"
"4729","12","Vitoria","Amarelo","Wilson Rodrigues de Moura Júnior","","Goleiro","31"
"4730","12","Bahia","Amarelo","Uelliton da Silva Vieira","8","Meio-campo","56"
"4730","12","Internacional","Amarelo","Juan Silveira dos Santos","4","Zagueiro","61"
"4729","12","Criciuma","Vermelho","Sergio Escudero","","Zagueiro","38"
"4727","12","Santos","Amarelo","David Braz","14","Zagueiro","60"
"4728","12","Figueirense","Amarelo","Rivaldo Barbosa de Souza","7","Meio-campo","49"
"4729","12","Criciuma","Amarelo","Sergio Escudero","","Zagueiro","38"
"4729","12","Criciuma","Amarelo","João Vitor Lima Gomes","","Meio-campo","36"
"4729","12","Vitoria","Amarelo","Adriano Pagode","","Meio-campo","43"
"4730","12","Bahia","Amarelo","Léo Gago","36","Meio-campo","69"
"4730","12","Internacional","Amarelo","Alan Patrick","19","Meio-campo","62"
"4735","12","Flamengo","Amarelo","Víctor Cáceres","5","Meio-campo","80"
"4735","12","Flamengo","Amarelo","Léo Moura","2","Zagueiro","38"
"4735","12","Botafogo-RJ","Amarelo","Airton Ribeiro Santos","","Meio-campo","76"
"4735","12","Botafogo-RJ","Amarelo","Carlos Alberto Gomes de Jesus","","Meio-campo","25"
"4736","12","Coritiba","Amarelo","Norberto Pereira Marinho Neto","40","Zagueiro","54"
"4731","12","Goias","Amarelo","Erik Nascimento de Lima","","Atacante","68"
"4732","12","Athletico-PR","Amarelo","Deivid Willian da Silva","5","Meio-campo","87"
"4732","12","Athletico-PR","Amarelo","Weverton Pereira da Silva","12","Goleiro","34"
"4733","12","Corinthians","Amarelo","Paolo Guerrero","9","Atacante","72"
"4733","12","Palmeiras","Amarelo","Henrique Dourado","27","Atacante","64"
"4734","12","Atletico-MG","Amarelo","Victor","1","Goleiro","56"
"4735","12","Flamengo","Amarelo","Alecsandro","9","Atacante","75"
"4735","12","Botafogo-RJ","Amarelo","Emerson Sheik","","Atacante","88"
"4735","12","Botafogo-RJ","Amarelo","Edílson Mendes Guimarães","33","Zagueiro","71"
"4736","12","Gremio","Amarelo","Matías Rodríguez","18","","88"
"4736","12","Coritiba","Amarelo","Luccas Claro","3","Zagueiro","42"
"4731","12","Goias","Amarelo","David França Oliveira e Silva","8","Meio-campo","70"
"4731","12","Sao Paulo","Amarelo","Paulo Henrique Ganso","10","Meio-campo","62"
"4732","12","Athletico-PR","Amarelo","Sueliton Pereira","2","Zagueiro","45+2"
"4732","12","Fluminense","Amarelo","Walter Henrique da Silva","18","","90"
"4733","12","Palmeiras","Amarelo","Wendel Santana Pereira Santos","13","Zagueiro","72"
"4734","12","Atletico-MG","Amarelo","Leandro Donizete","8","Meio-campo","90+2"
"4734","12","Atletico-MG","Amarelo","Leonardo Silva","3","Zagueiro","53"
"4735","12","Flamengo","Vermelho","Víctor Cáceres","5","Meio-campo","90+4"
"4737","13","Botafogo-RJ","Amarelo","Emerson Sheik","","Atacante","49"
"4737","13","Cruzeiro","Amarelo","Henrique Pacheco Lima","8","Meio-campo","38"
"4738","13","Criciuma","Amarelo","Luiz Silva Filho","","Goleiro","90+4"
"4737","13","Botafogo-RJ","Amarelo","Edílson Mendes Guimarães","33","Meio-campo","14"
"4738","13","Sao Paulo","Amarelo","Douglas Pereira dos Santos","23","Zagueiro","80"
"4740","13","Palmeiras","Amarelo","Lucimar da Silva Ferreira","3","Zagueiro","24"
"4740","13","Bahia","Amarelo","Kieza","9","Atacante","70"
"4740","13","Bahia","Amarelo","Cristian Chagas Tarouco","3","Zagueiro","3"
"4741","13","Chapecoense","Amarelo","Leandro","29","","85"
"4741","13","Chapecoense","Amarelo","Jailton","14","Zagueiro","21"
"4742","13","Coritiba","Amarelo","Luccas Claro","3","Zagueiro","90"
"4742","13","Coritiba","Amarelo","Zé Love","7","Atacante","42"
"4742","13","Corinthians","Amarelo","Ángel Romero","11","Atacante","11"
"4743","13","Sport","Amarelo","Durval","4","Zagueiro","90"
"4744","13","Internacional","Amarelo","Jorge Henrique","23","","87"
"4744","13","Internacional","Amarelo","Paulo Marcos de Jesus Ribeiro","25","Zagueiro","53"
"4744","13","Santos","Amarelo","Lucas Rafael Araújo Lima","10","Meio-campo","39"
"4745","13","Goias","Amarelo","David França Oliveira e Silva","8","Meio-campo","82"
"4746","13","Atletico-MG","Amarelo","Leandro Donizete","8","Meio-campo","11"
"4746","13","Athletico-PR","Amarelo","Cléverson Gabriel Córdova","9","Atacante","59"
"4742","13","Corinthians","Vermelho","Fagner","23","Zagueiro","65"
"4744","13","Santos","Vermelho","Eugenio Mena","16","Zagueiro","70"
"4740","13","Palmeiras","Amarelo","Leandro","38","Atacante","60"
"4740","13","Palmeiras","Amarelo","Wendel Santana Pereira Santos","13","Zagueiro","10"
"4740","13","Bahia","Amarelo","Rhayner","","Atacante","23"
"4741","13","Chapecoense","Amarelo","Neuton","13","Zagueiro","86"
"4741","13","Chapecoense","Amarelo","Abuda","22","Meio-campo","76"
"4741","13","Flamengo","Amarelo","Luiz Philipe Lima Oliveira","15","Meio-campo","77"
"4742","13","Coritiba","Amarelo","Alexsandro de Souza","10","Meio-campo","63"
"4742","13","Corinthians","Amarelo","Fagner","23","Zagueiro","42"
"4743","13","Figueirense","Amarelo","Léo Lisboa","","","43"
"4744","13","Internacional","Amarelo","Ygor Maciel Santiago","21","","90+4"
"4744","13","Internacional","Amarelo","Fabrício dos Santos Silva","14","Zagueiro","86"
"4744","13","Santos","Amarelo","Eugenio Mena","16","Zagueiro","45+2"
"4745","13","Fluminense","Amarelo","Wagner Ferreira dos Santos","10","Meio-campo","84"
"4746","13","Atletico-MG","Amarelo","Luan Madson Gedeão de Paiva","27","","90"
"4746","13","Athletico-PR","Amarelo","Cleberson Martins de Souza","4","Zagueiro","70"
"4746","13","Athletico-PR","Amarelo","Sueliton Pereira","2","Zagueiro","26"
"4744","13","Internacional","Vermelho","Paulo Marcos de Jesus Ribeiro","25","Zagueiro","55"
"4716","10","Atletico-MG","Amarelo","Marcos Rocha","2","Zagueiro","15"
"4716","10","Chapecoense","Amarelo","Rafael Lima","3","Zagueiro","71"
